"SKU","Product Name","Description","Specifications","Shipping Weight & Dimensions","Main Image"
"ADEWKB7300","WKB-7300 Wireless Keyboard and Mouse, 2.4 GHz Frequency/30 ft Wireless Range, Gray/Black","The Adesso Full Sized Keyboard & Mouse (WKB-7300) is a scissor switch keyboard and mouse combo with a CoPilot AI hotkey that operates wirelessly with a USB-C receiver and is built to make handling your daily computer tasks easier. This sleek keyboard uses switches that provide a more quiet, tactile and snappy response when typing.","Global Product Type: Wireless Keyboard & Mouse Combinations
Mouse Type: Optical
Connector/Port/Interface: USB
Maximum Wireless Range: 30 ft
Keyboard Design: Standard
Wrist Rest: No
Operating System Compatibility: Android,Mac OS,Linux,Windows
Wired/Wireless: Wireless
Ergonomic: No
Number of Keys: 112
Color(s): Gray/Black
Batteries Included: Yes
Batteries Required: No
Type of Batteries Required (Keyboard): Built-In Polymer Rechargeable Battery
Type of Batteries Required (Mouse): Built-In Polymer Rechargeable Battery
Keyboard Width: 16.25""
Keyboard Depth: 4.75""
Keyboard Height: 0.5""
Mouse Width: 2.5""
Mouse Depth: 4.2""
Mouse Height: 1.5""
Frequency: 2.4 GHz
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: CN
Carton Weight: 23  lbs.
Carton Pack Quantity: 20 EA
Pack Quantity: 0
UPC: 783750013147
UNSPSC: 43211733","Weight: 2  lbs.
Length: 1.3  in
Height: 6.125  in
Width: 22  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/15018443.JPG"
"ADEXTREAMH5U","Xtream H5U Binaural Over The Head Headset with Microphone, Black","The Xtream™ H5U Stereo Multimedia Headset with Microphone is stylishly designed for active lifestyles. The headset has a built-in soundcard, allowing direct plug-and-play with a simple USB connection and eliminating the need for separate audio and microphone connection. The built-in omnidirectional microphone picks up sound with reliability and is flexible which allows you to adjust the position for optimal performance. Earcups and headband are adjustable to ensure the perfect fit, while the custom padding provides a soft comfortable fit.","Global Product Type: Binaural Headsets
Headset Type: Binaural
Headset Style: Over The Head
Connecting Types: USB
For Use With: Mac®,PC
Color(s): Black
Earpiece Type: Ear Cushion
Earpiece Material: Synthetic Leather
Talk Time: Unlimited
Headset Features: Adjustable Microphone,Built-in Soundcard,Padded Headband,Synthetic Leather Ear Cushions
Microphone (Yes/No): Omni-Directional
Model Name/Number: Xtream™ H5U
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Package Includes: User's Manual,Warranty
Compliance Standards: CE Certified,FCC Certified,RoHS Compliant
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: CN
Carton Weight: 16  lbs.
Carton Pack Quantity: 20 EA
Pack Quantity: 0
UPC: 783750010863
UNSPSC: 43191609","Weight: 0.5  lbs.
Length: 7.5  in
Height: 7  in
Width: 3.15  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/710473.JPG"
"ADEXTREAMM1","Xtream M1 Desktop Omnidirectional Gooseneck Microphone, Black","This compact gooseneck microphone was designed to provide you with outstanding sound for communicating and recording. Powered by the high-speed USB technology and driven by quality audio acoustics, this hands-free microphone facilitates PC recording, voice recognition and more. The intelligent noise cancelling technology can pick up your voice and reduce background noise. The mute button with LED Indicator provides a visual alert as to whether the microphone is on or off. Tested to work with the leading conference software on the market today including Zoom, Microsoft Teams, Cisco Webex, GoToMeeting and Google Meet.","Global Product Type: Computer Microphones
Mounting Details: Stand
Cord Length: 6 ft
Power Source(s): USB Cable
Batteries Required: No
Operating System Compatibility: Android®,Mac®,Windows®
Width: 3.5""
Depth: 3.5""
Height: 10""
Weight: 1 lb
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Package Includes: Users Manual,Warranty Information
Compliance Standards: CE Certified,FCC Certified,Prop 65 Compliant,RoHs Compliant
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: CN
Carton Weight: 40  lbs.
Carton Pack Quantity: 40 EA
Pack Quantity: 0
UPC: 783750011044
UNSPSC: 43211607","Weight: 1  lbs.
Length: 8.5  in
Height: 3.75  in
Width: 7.677  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/779468.JPG"
"ADEXTREAMP2","Xtream P2 Binaural Over The Head Headset with Microphone, Black","The Xtream P2 USB wired Multimedia Headset with Microphone is stylishly designed for active lifestyles. The headset has a built-in sound chip, allowing direct plug-and-play with a simple USB connection and eliminating the need for separate audio and microphone connection. Connect to PC, laptops, and chromebooks. You can connect with a USB cable along with control panel to mute Mic or adjust volumes, calls and music.","Global Product Type: Binaural Headsets
Headset Type: Binaural
Headset Style: Over The Head
Connecting Types: USB
For Use With: Mac®,PC
Color(s): Black
Earpiece Type: Ear Cushion
Earpiece Material: Synthetic Leatherette
Talk Time: Unlimited
Headset Features: 270° Adjustable Microphone,Inline Volume Control,Track Forward and Back
Microphone (Yes/No): Omni-Directional
Model Name/Number: Xtream™ P2
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Package Includes: User's Manual,Warranty
Compliance Standards: CE Certified,FCC Certified,RoHS Compliant
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: CN
Carton Weight: 40  lbs.
Carton Pack Quantity: 40 EA
Pack Quantity: 0
UPC: 783750010979
UNSPSC: 43191609","Weight: 1  lbs.
Length: 6.9  in
Height: 6.7  in
Width: 2.3  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/862419.JPG"
"ADEXTREAMP1","Xtream P1 Monaural Over the Head Headset with Microphone, Black","The earcup and headband are adjustable to ensure the perfect fit, while the custom padding provides a soft comfortable fit. The adjustable microphone is omnidirectional which picks up sound with reliability and is 270° flexible allows you to adjust the position for left/right ear. The noise cancelling technology helps filtering out unwanted noises from the background, delivering your voice in the most clear and precise manner. With the conveniently located volume control, you can easily adjust the volume at your fingertips. Built-in sound chip allows direct plug-and-play with a simple USB connection and eliminates the need for separate audio and microphone connection. The speakers’ 30 mm drivers deliver clear and crisp stereo sound.","Global Product Type: Monaural Headsets
Headset Type: Monaural
Headset Style: Over The Head
Connecting Types: USB
For Use With: Mac®,PC
Color(s): Black
Earpiece Type: Ear Cushion
Earpiece Material: Synthetic Leather
Talk Time: Unlimited
Headset Features: 270° Adjustable Microphone,Inline Volume Control
Microphone (Yes/No): Noise Canceling,Omni-Directional
Model Name/Number: Xtream™ P1
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Package Includes: User's Manual,Warranty
Compliance Standards: CE Certified,FCC Certified,RoHS Compliant
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: CN
Carton Weight: 40  lbs.
Carton Pack Quantity: 40 EA
Pack Quantity: 0
UPC: 783750010962
UNSPSC: 43191609","Weight: 0.333  lbs.
Length: 6.25  in
Height: 6.1  in
Width: 2.1  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/710475.JPG"
"ADEXTREAMM4","Xtream M4 Cardioid Condenser Recording Microphone, Black","This Cardioid Condenser Microphone is engineered for quality recordings for podcasts, communications and music. The plug-and-play USB design installs quickly and easily to upgrade your home or office microphone to the next level. Adjustable volume control on the microphone combined with a tripod stand lets you position optimally. Tested to work with the leading conference software on the market today including Zoom, Microsoft Teams, Cisco Webex, GoToMeeting and Google Meet.","Global Product Type: Computer Microphones
Mounting Details: Tripod
Cord Length: 6 ft
Power Source(s): USB Cable
Batteries Required: No
Operating System Compatibility: Android®,Mac®,Windows®
Width: 2.5""
Depth: 2.5""
Height: 5""
Weight: 1.25 lb
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Package Includes: Users Manual,Warranty Information
Compliance Standards: CE Certified,FCC Certified,Prop 65 Compliant,RoHs Compliant
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: CN
Carton Weight: 23  lbs.
Carton Pack Quantity: 20 EA
Pack Quantity: 0
UPC: 783750011419
UNSPSC: 43211607","Weight: 1.5  lbs.
Length: 8.25  in
Height: 2.4  in
Width: 5.25  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/779470.JPG"
"ADEXTREAMP300B","Xtream P300B Wireless Bluetooth Multimedia Headset, Monaural, Over the Head","Adesso Xtream P300B Wireless Bluetooth Multimedia Headset with charging dock lets you experience clear, crisp wireless audio in stereo. The single ear headset with microphone is lightweight, stylishly designed for active lifestyles. Bluetooth connectivity ensures high quality audio, long battery life, and support for a variety of devices. Built-in features include microphone that allows you to take calls easily.","Global Product Type: Monaural Headsets
Headset Type: Monaural
Headset Style: Over the Head
Connecting Types: Bluetooth®
For Use With: Computer,Laptop,Smart Phone
Color(s): Black/Silver
Earpiece Type: Ear Cushion
Earpiece Material: Plastic
Talk Time: 14 h
Maximum Wireless Range: 32 ft
Headset Features: Adjustable Microphone
Required for Operation: Bluetooth®
Microphone (Yes/No): Yes
Wireless Technology: Bluetooth® 5.0
Model Name/Number: Xtream™ P300B
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: CN
Carton Weight: 19  lbs.
Carton Pack Quantity: 40 EA
Pack Quantity: 0
UPC: 783750011204
UNSPSC: 43191609","Weight: 0.75  lbs.
Length: 2.3  in
Height: 6.9  in
Width: 6.7  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/15018448.JPG"
"ADEXTREAMP4","Xtream P4 Headset with Inline Controls, Binaural, Over the Head","Adesso Xtream P4 Headset with Controls features Mute, Volume +/-, Answer/End Call controls. This headset is your ultimate communication companion. The sleek and versatile headset seamlessly combines advanced features for exceptional audio clarity and effortless call management. The built-in microphone, enhanced with a mute button and answer/end call functionality, ensures crystal clear conversations in any environment. With integrated volume up and down buttons, adjusting audio levels becomes intuitive and convenient.","Global Product Type: Binaural Headsets
Headset Type: Binaural
Headset Style: Over the Head
Connecting Types: USB-A,USB-C
For Use With: Computer,Laptop,Mobile Phone
Color(s): Black
Earpiece Type: Ear Cushion
Earpiece Material: Plastic
Headset Features: Adjustable Microphone
Required for Operation: Android™,Linux™,Mac® OS,Windows®
Microphone (Yes/No): Yes
Model Name/Number: Xtream™ P4
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: CN
Carton Weight: 20  lbs.
Carton Pack Quantity: 40 EA
Pack Quantity: 0
UPC: 783750011990
UNSPSC: 43191609","Weight: 1  lbs.
Length: 2.3  in
Height: 6.9  in
Width: 6.7  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/15018452.JPG"
"ADEXTREAMP4T","Xtream P4T Headset with Controls-TAA, Binaural, Over the Head","The Adesso Xtream P4T Headset with Controls features Push to Talk, Volume +/-, Answer/End Call controls. This 2-in-1 headset is your ultimate communication companion. The sleek and versatile headset seamlessly combines advanced features for exceptional audio clarity and effortless call management. The built-in microphone, enhanced with push-to-talk functionality, ensures crystal clear conversations in any environment. With integrated volume up and down buttons, adjusting audio levels becomes intuitive and convenient, allowing you to immerse yourself in your tasks without missing a beat.","Global Product Type: Binaural Headsets
Headset Type: Binaural
Headset Style: Over the Head
Connecting Types: USB-A,USB-C
For Use With: Computer,Laptop,Smart Phone
Color(s): Black
Earpiece Type: Ear Cushion
Earpiece Material: Plastic
Headset Features: Adjustable Microphone
Required for Operation: USB Port
Microphone (Yes/No): Yes
Model Name/Number: Xtream™ P4T
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Compliance Standards: TAA Compliant
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: TW
Carton Weight: 20  lbs.
Carton Pack Quantity: 20 EA
Pack Quantity: 0
UPC: 783750013116
UNSPSC: 43191609","Weight: 0.5  lbs.
Length: 3  in
Height: 7.5  in
Width: 7  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/15018460.JPG"
"ADEXTREAMS4","Xtream S4 Desktop Speakers, Black","These 10W Desktop USB Speakers are a nice upgrade for the home or office. They connect to a standard USB port to provide dynamic stereo sound for your workspace. Simply plug the USB cable into your computer and our plug-and-play design is ready to use. Spread the speakers apart, creating a 3D sound stage to listen to your music or stream and watch your favorite movies. The Xtream S4 has a built-in sound chip, allowing direct plug-and-play with a simple USB connection and eliminating the need for separate audio connection. The speakers delivers clear and crisp stereo sound.","Global Product Type: Computer Speakers
Connector/Port/Interface: USB In
Output: 10 W
Color(s): Black
Mounting Details: Desktop
Cable Length: 6 ft
Depth: 3.53""
Drivers: (2) 2"" Full-Range Neodymium Drivers
Height: 3.43""
Width: 3.94""
For Device Type: Chromebook,Mac®,PC
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Package Includes: Users Manual,Warranty Information
Compliance Standards: CE Certified,FCC Certified,Prop 65 Compliant,RoHs Compliant
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: CN
Carton Weight: 22  lbs.
Carton Pack Quantity: 20 EA
Pack Quantity: 0
UPC: 783750010924
UNSPSC: 43211607","Weight: 1  lbs.
Length: 8.7  in
Height: 3.55  in
Width: 4.2  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/779454.JPG"
"ADEXTREAMP400B","Xtream P400B Wireless Bluetooth Multimedia Headset, Binaural, Over the Head","Adesso Xtream P400B Wireless Bluetooth Multimedia Headset with charging dock let you experience clear, crisp wireless audio in stereo. This Bluetooth headset with microphone is lightweight, stylishly designed for active lifestyles. Bluetooth connectivity ensures high quality audio, long battery life, and support for a variety of devices. Built-in features include microphone that allows you to take calls easily.","Global Product Type: Binaural Headsets
Headset Type: Binaural
Headset Style: Over the Head
Connecting Types: Bluetooth®
For Use With: Computer,Laptop,Smart Phone
Color(s): Black
Earpiece Type: Ear Cushion
Earpiece Material: Plastic
Talk Time: 14 h
Maximum Wireless Range: 32 ft
Headset Features: Adjustable Microphone
Required for Operation: Bluetooth®
Microphone (Yes/No): Yes
Wireless Technology: Bluetooth®
Model Name/Number: Xtream™ P400B
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: CN
Carton Weight: 20  lbs.
Carton Pack Quantity: 40 EA
Pack Quantity: 0
UPC: 783750011211
UNSPSC: 43191609","Weight: 0.75  lbs.
Length: 2.3  in
Height: 6.9  in
Width: 6.7  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/15018456.JPG"
"ADEXTREAMS5","Xtream S5 Stereo Multimedia Soundbar Speaker, Black","These 10W Desktop USB Speakers are a nice upgrade for the home or office. They connect to a standard USB port to provide dynamic Stereo sound for your workspace. Simply plug the USB cable into your computer and our plug-and-play design is ready to use. Position the soundbar under your monitor, creating a 3D sound stage to listen to your music or stream and watch your favorite movies. The speakers have a built-in sound chip, allowing direct plug-and-play with a simple USB connection and eliminating the need for a separate audio connection. The speakers deliver clear and crisp stereo sound.","Global Product Type: Multimedia Speakers
Connector/Port/Interface: USB In
Output: 10 W
Color(s): Black
Mounting Details: Desktop
Cable Length: 6 ft
Depth: 2.4""
Height: 2.36""
Width: 12""
For Device Type: Android®,Mac®,PC
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Package Includes: Users Manual,Warranty Information
Compliance Standards: CE Certified,FCC Certified,Prop 65 Compliant,RoHs Compliant
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: CN
Carton Weight: 29  lbs.
Carton Pack Quantity: 20 EA
Pack Quantity: 0
UPC: 783750010931
UNSPSC: 43211607","Weight: 1.38  lbs.
Length: 14  in
Height: 2.75  in
Width: 3  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/779441.JPG"
"ADEXTREAMS8","Xtream S8 Wireless Conference Call Speaker with Microphone, Black","Our Wireless Conference Speaker and Microphone was designed to make it easier to communicate and connect with larger teams in the home or office. The speaker has a built-in USB 3.0 hub to allow participants to charge their phones from the conference room. Our smart array microphones pickup voices from 360 degrees from the speaker so your voice can be heard wherever you are sitting. Built on the Bluetooth 5.0 platform, our speakerphone has a stable connection to reduce dropped calls and improved connectivity.","Global Product Type: Conference Call Speakers
Connector/Port/Interface: Bluetooth®,USB In
Output: 20 W
Color(s): Black
Mounting Details: Desktop
Depth: 2.36""
Height: 2.36""
Width: 16.96""
For Device Type: Bluetooth® Devices,Chromebook,Mac®,PC,Smartphones,Tablets
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Package Includes: Users Manual,Warranty Information
Compliance Standards: CE Certified,FCC Certified,Prop 65 Compliant,RoHs Compliant
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: CN
Carton Weight: 23  lbs.
Carton Pack Quantity: 20 EA
Pack Quantity: 0
UPC: 783750011082
UNSPSC: 43211607","Weight: 0.25  lbs.
Length: 7  in
Height: 3  in
Width: 3  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/779437.JPG"
"ADEXTREAMS6","Wireless Multimedia Soundbar Speaker 20W Xtream S6, Black","Our 20 W Wireless Desktop Soundbar Speakers are a nice upgrade for the home or office. They connect Wirelessly to Bluetooth®-enabled devices or to a standard USB port to provide dynamic stereo sound for your workspace. Connect via Bluetooth® or simply plug the USB adapter cable into your computer and our plug-and-play design is ready to use. Position the Soundbar under your monitor, creating a 3D sound stage to listen to your music or stream and watch your favorite movies. The speakers have a built-in sound chip, allowing direct plug-and-play with a simple USB connection and eliminating the need for a separate audio connection. Delivers clear and crisp stereo sound.","Global Product Type: Multimedia Speakers
Connector/Port/Interface: 3.5 mm,Bluetooth®,USB,Wireless
Output: 20 W
Color(s): Black
Mounting Details: Desktop
Cable Length: 6 ft
Depth: 2.36""
Drivers: (2) 10 W
Height: 2.36""
Width: 16.96""
For Device Type: Android®,Bluetooth®-Enabled Devices,Mac®,PC
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Package Includes: Users Manual,Warranty Information
Compliance Standards: CE Certified,FCC Certified,RoHs Compliant
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: CN
Carton Weight: 39  lbs.
Carton Pack Quantity: 20 EA
Pack Quantity: 0
UPC: 783750010948
UNSPSC: 43211607","Weight: 1.94  lbs.
Length: 15.95  in
Height: 3.75  in
Width: 3.7  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/836316.JPG"
"AJMCP7AJ008125A","Premium Coated Paper Plates, 7"" dia, White, 125/Pack, 8 Packs/Carton","Dependable heavy-duty, coated paper plates keep their shape when full. Premium plates are sure to dress up any party. Grease-resistant. Microwave safe.","Global Product Type: Plates
Dinnerware Type: Plate
Material Type: Paper
Shape: Round
Color Family: White
Material(s): Paper
Diameter: 7""
Color(s): White
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: US
Carton Weight: 20  lbs.
Carton Pack Quantity: 1000 EA
Pack Quantity: 0
UPC: 076955738640
UNSPSC: 52151502","Weight: 20  lbs.
Length: 20  in
Height: 7.5  in
Width: 14.88  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/787643.JPG"
"AJMCP6GOAWH","Coated Paper Plates, 6"" dia, White, 100/Pack, 12 Packs/Carton","Stylish coated paper plates are ideal for the breakroom. Microwaveable and grease-resistant. Ribbed for extra strength.","Global Product Type: Plates
Dinnerware Type: Plate
Material Type: Paper
Shape: Round
Color Family: White
Material(s): Paper
Diameter: 6""
Color(s): White
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: This product was made using wood sourced from a certified managed forest.
Country Of Origin: US
Carton Weight: 14  lbs.
Carton Pack Quantity: 1200 EA
Pack Quantity: 0
UPC: 076955691501
UNSPSC: 52151502","Weight: 13.4  lbs.
Length: 13.5  in
Height: 6.5  in
Width: 12.125  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/771579.JPG"
"AJMCP9AJCWWH14","Premium Coated Paper Plates, 9"" dia, White, 125/Pack, 4 Packs/Carton","Dependable heavy-duty, coated paper plates keep their shape when full. Premium plates are sure to dress up any party. Grease-resistant. Microwave safe.","Global Product Type: Plates
Dinnerware Type: Plate
Material Type: Paper
Shape: Round
Color Family: White
Material(s): Paper
Diameter: 9""
Color(s): White
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: This product was made using wood sourced from a certified managed forest.
Country Of Origin: US
Carton Weight: 14  lbs.
Carton Pack Quantity: 500 EA
Pack Quantity: 0
UPC: 076955732709
UNSPSC: 52151502","Weight: 14  lbs.
Length: 17.64  in
Height: 8.28  in
Width: 8.88  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/147015.JPG"
"AJMCP9GOAWH","Coated Paper Plates, 9"" dia, White, 100/Pack, 12 Packs/Carton","Stylish coated paper plates are ideal for the breakroom. Microwaveable and grease-resistant. Ribbed for extra strength.","Global Product Type: Plates
Dinnerware Type: Plate
Material Type: Paper
Shape: Round
Color Family: White
Material(s): Paper
Diameter: 9""
Color(s): White
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: This product was made using wood sourced from a certified managed forest.
Country Of Origin: US
Carton Weight: 25  lbs.
Carton Pack Quantity: 1200 EA
Pack Quantity: 0
UPC: 076955691082
UNSPSC: 52151502","Weight: 25  lbs.
Length: 18.312  in
Height: 9.562  in
Width: 14.75  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/771581.JPG"
"AJMDC3MW012200A","Heavy Duty Cold Cups, 3 oz, Paper, Modernware Design, 2,400/Carton","Multipurpose cups perfect for cold drinks, arts and crafts, oral care and fun snacks.","Global Product Type: Cold Drink Cups
Cup Type: Cold Cup
Interior Volume Capacity: 3 oz
Material Type: Paper
Theme: Modernware
Color Family: Blue
Material(s): Paper
Color(s): Blue/White
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: US
Carton Weight: 13  lbs.
Carton Pack Quantity: 2400 EA
Pack Quantity: 0
UPC: 076955741107
UNSPSC: 52151504","Weight: 13  lbs.
Length: 18.313  in
Height: 10.688  in
Width: 13.938  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/877560.JPG"
"AJMCP9GOEWH","Gold Label Coated Paper Plates, 9"" dia, White, 100/Pack, 10 Packs/Carton","Stylish coated paper plates are ideal for the breakroom. Microwaveable and grease-resistant. Ribbed for extra strength.","Global Product Type: Plates
Dinnerware Type: Plate
Material Type: Paper
Shape: Round
Color Family: White
Material(s): Paper
Diameter: 9""
Color(s): White
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: This product was made using wood sourced from a certified managed forest.
Country Of Origin: US
Carton Weight: 24  lbs.
Carton Pack Quantity: 1000 EA
Pack Quantity: 0
UPC: 076955691082
UNSPSC: 52151502","Weight: 24  lbs.
Length: 18.35  in
Height: 9.25  in
Width: 13  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/147060.JPG"
"AJMOH9AJBXWH","Original Heavyweights Paper Plates, 9"" dia, White, 120/Pack, 8 Packs/Carton","Made from 100% paper, a renewable natural resource. Use every day for hot and cold foods, meals or snacks. Microwave safe. Grease resistant.","Global Product Type: Plates
Dinnerware Type: Plate
Material Type: Paper
Shape: Round
Color Family: White
Material(s): Paper
Diameter: 9""
Color(s): White
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: This product was made using wood sourced from a certified managed forest.
Country Of Origin: US
Carton Weight: 27  lbs.
Carton Pack Quantity: 960 EA
Pack Quantity: 0
UPC: 076955695509
UNSPSC: 52151502","Weight: 27  lbs.
Length: 18.25  in
Height: 9.56  in
Width: 27  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/771542.JPG"
"AJMPP6AJKWH","Paper Plates, 6"" dia, White, 1,000/Carton","Affordable white uncoated paper plates. Lightweight design allows plates to be used for multiple purposes.","Global Product Type: Plates
Dinnerware Type: Plate
Material Type: Paper
Shape: Round
Color Family: White
Material(s): Paper
Diameter: 6""
Color(s): White
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: This product was made using wood sourced from a certified managed forest.
Special Features: Bulk Pack
Country Of Origin: US
Carton Weight: 8  lbs.
Carton Pack Quantity: 1000 EA
Pack Quantity: 0
UPC: 076955700289
UNSPSC: 52151502","Weight: 8  lbs.
Length: 12.36  in
Height: 6.6  in
Width: 9.6  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/659622.JPG"
"AJMOH9AU012080A","Original Heavyweight Ultra Paper Plates, 9"" dia, White, 960/Carton","Made from 100% paper, a renewable natural resource. Use everyday for hot and cold foods, meals or snacks. Microwave safe. Grease resistant.","Global Product Type: Plates
Dinnerware Type: Plate
Material Type: Paper
Shape: Round
Color Family: White
Material(s): Paper
Diameter: 9""
Color(s): White
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: US
Carton Weight: 32  lbs.
Carton Pack Quantity: 960 EA
Pack Quantity: 0
UPC: 076955736325
UNSPSC: 52151502","Weight: 32  lbs.
Length: 18.13  in
Height: 9.19  in
Width: 32  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/15002751.JPG"
